,open,high,low,close,volume
2024-10-03 21:30:00,1.1010632690545055,1.101171459528139,1.101091514764462,1.101149129499409,233
2024-10-03 21:45:00,1.1007870954785401,1.1011117813037803,1.1008328447352542,1.100925579674515,490
2024-10-03 22:00:00,1.1008977396688695,1.1012323134618838,1.101138940890169,1.1011790031616038,835
2024-10-03 22:15:00,1.1014406967277448,1.1018579211498836,1.1014115768913564,1.1014573178422706,600
2024-10-03 22:30:00,1.1016223248543087,1.1020373282844167,1.1017108363261083,1.101923268929115,764
2024-10-03 22:45:00,1.1006673719803988,1.1006985365112458,1.1002283500926224,1.1005153607876608,132
2024-10-03 23:00:00,1.1022212811910213,1.1023727303748136,1.101968996402282,1.1022047932404344,154
2024-10-03 23:15:00,1.099874730369484,1.1004904748870434,1.0997668707833097,1.100166240669377,618
2024-10-03 23:30:00,1.1010085582222429,1.1013205766840175,1.1005195384257218,1.1010704000376528,855
2024-10-03 23:45:00,1.1012940279233268,1.1015822132282134,1.101292061806371,1.1014444592044448,924
2024-10-04 00:00:00,1.101358639453186,1.1013158542645398,1.10096379456925,1.1012948045511022,737
2024-10-04 00:15:00,1.101115056962561,1.101345255153411,1.1002010996954705,1.1008469668733563,111
2024-10-04 00:30:00,1.1006832290301911,1.10118714898986,1.1009416899427609,1.1010582635241202,627
2024-10-04 00:45:00,1.1009428374138308,1.1009821385041503,1.1001719323427714,1.1009198321980014,819
2024-10-04 01:00:00,1.1008436317437773,1.1009571319540492,1.1008738370294286,1.1008756583028907,654
2024-10-04 01:15:00,1.1017334177611955,1.1019821743186515,1.10134760251357,1.1015991497459054,472
2024-10-04 01:30:00,1.1013995037820572,1.101681181418532,1.1013323156488453,1.1013568644564096,583
2024-10-04 01:45:00,1.1006855160654807,1.1011518557878284,1.1008062430358712,1.1008359099318286,746
2024-10-04 02:00:00,1.1015723618960744,1.1016480392293648,1.1013604497383114,1.1016361726832078,327
2024-10-04 02:15:00,1.101184825350601,1.1015484807311733,1.101256948158705,1.1013440305219615,722
2024-10-04 02:30:00,1.1018160212646944,1.1016093153498139,1.101520602142753,1.1016008198369747,406
2024-10-04 02:45:00,1.1015174735442834,1.1015221380563978,1.1014167018726901,1.101513211214549,556
2024-10-04 03:00:00,1.1011681454413091,1.1010693924459511,1.1005874801680655,1.1007879073041584,259
2024-10-04 03:15:00,1.10091419014279,1.101081135724018,1.1006287096006917,1.1009263223055528,430
2024-10-04 03:30:00,1.101442386290863,1.1016129038773275,1.1015315797172367,1.1015840676442452,875
2024-10-04 03:45:00,1.1012168711119097,1.1016582965770436,1.1012928904425843,1.1015196139904322,324
2024-10-04 04:00:00,1.1008473581415144,1.1013383349449952,1.1010470331236946,1.1012079860767656,828
2024-10-04 04:15:00,1.1009642813928329,1.1013738602184746,1.1010115681868966,1.101281108581434,603
2024-10-04 04:30:00,1.1019187106839083,1.1019319254851963,1.1018568310064953,1.101865285353706,555
2024-10-04 04:45:00,1.1010364202320717,1.1010782998139248,1.1009319395284325,1.1009346752274258,144
2024-10-04 05:00:00,1.1011917794880544,1.1018847444661328,1.1011822489587113,1.1015080176284608,313
2024-10-04 05:15:00,1.1013163882905062,1.101405762818357,1.100994971157827,1.101137380627691,158
2024-10-04 05:30:00,1.1010370321579896,1.1011897058615747,1.1011261362807028,1.1011336443683264,743
2024-10-04 05:45:00,1.1018252400143627,1.1019278007294477,1.1015505515222055,1.1017958814119655,715
2024-10-04 06:00:00,1.1019856533021493,1.1020973025418044,1.101246146911793,1.1016632091764982,294
2024-10-04 06:15:00,1.1018406316992095,1.10172023026899,1.1014939207441308,1.1016612638360364,588
2024-10-04 06:30:00,1.1018575503080643,1.1022208097994861,1.1019081506516923,1.1019112564376454,256
2024-10-04 06:45:00,1.1010947885258335,1.1017186950828277,1.1008794761012115,1.1012730269709166,709
2024-10-04 07:00:00,1.101177146471514,1.1016876246315406,1.1012879754528573,1.1016075095517799,325
2024-10-04 07:15:00,1.1009715770400192,1.1013822969425546,1.1010238402925612,1.1011154077038676,511
2024-10-04 07:30:00,1.1013944062266754,1.1014613174712236,1.101253778613793,1.1014366322744409,304
2024-10-04 07:45:00,1.1010160496816144,1.101533129699564,1.101157394196149,1.1012134855870446,178
2024-10-04 08:00:00,1.1013048117193387,1.1014862496477873,1.101314068135288,1.101331063112757,223
2024-10-04 08:15:00,1.1015995220356027,1.1020069558910668,1.101425243832704,1.101584151659011,570
2024-10-04 08:30:00,1.1008364996243463,1.1015711402577937,1.1008603211872903,1.100881470820708,317
2024-10-04 08:45:00,1.1022107823000349,1.1024496343843315,1.1021948323230517,1.1023407828161995,615
2024-10-04 09:00:00,1.1008293194380325,1.1009292392600594,1.1007762461791961,1.1007955885036391,701
2024-10-04 09:15:00,1.100783899033941,1.1011315262471624,1.100102870934121,1.100695510904027,203
2024-10-04 09:30:00,1.1016675888477145,1.1023595403069222,1.1016038680450575,1.101885668663203,492
2024-10-04 09:45:00,1.1019886390654157,1.1018633105976123,1.10166322632275,1.1017064525894664,730
2024-10-04 10:00:00,1.1016069715405863,1.101752745212172,1.101263780744191,1.1016266891670432,744
2024-10-04 10:15:00,1.1016365799537702,1.1017173454118394,1.1014528314101824,1.1016328100291812,923
2024-10-04 10:30:00,1.101458164788809,1.1017198570574682,1.1008572966544548,1.1013165219041579,707
2024-10-04 10:45:00,1.100924669347123,1.1011536217048157,1.1005123975653612,1.1008780261208704,533
2024-10-04 11:00:00,1.101559190928525,1.101669805831768,1.1013045307404632,1.1013685636017423,430
2024-10-04 11:15:00,1.1010535133159616,1.1012264277524526,1.1005488706418662,1.1009960884829213,242
2024-10-04 11:30:00,1.1017037497464903,1.1018366426876345,1.101781636984258,1.1018262372214185,899
2024-10-04 11:45:00,1.1013414573850315,1.1013394210997514,1.101168030888655,1.1012691566799904,639
2024-10-04 12:00:00,1.1007051995469133,1.1013990949362218,1.1007499239893153,1.1009339447883775,377
2024-10-04 12:15:00,1.1012117204231346,1.101489514694201,1.1010992675760327,1.1011900084819792,332
2024-10-04 12:30:00,1.1015545291478468,1.1018564718655186,1.1014447221004133,1.1015611751459757,628
2024-10-04 12:45:00,1.1010352317870133,1.1011410518117355,1.1010257302917552,1.1010768551584678,670
2024-10-04 13:00:00,1.1009259077508309,1.1009664543660145,1.1009034430588038,1.1009516152531187,189
2024-10-04 13:15:00,1.1011122072635804,1.1016910229203298,1.101487663266634,1.1014885770726799,591
2024-10-04 13:30:00,1.1013834797869724,1.1018300413749893,1.1013621433175966,1.1014932247685205,298
2024-10-04 13:45:00,1.1011398468915405,1.1012360008351676,1.1007640840288766,1.1011212779113124,461
2024-10-04 14:00:00,1.1011752096406204,1.101193174024685,1.1008583721215888,1.101143238362221,540
2024-10-04 14:15:00,1.101293255471556,1.1016465258789436,1.1010533211092062,1.101498790499741,125
2024-10-04 14:30:00,1.1009158729445188,1.100749481969518,1.0998965550358752,1.1006627313763457,124
2024-10-04 14:45:00,1.1005138147062952,1.1014236397179114,1.1004067537025661,1.100687049675938,493
2024-10-04 15:00:00,1.1012294589086378,1.1012268894638078,1.1006255038590078,1.1010355674685324,606
2024-10-04 15:15:00,1.101377512891709,1.101451373105835,1.1012246443987668,1.1012920740193346,400
2024-10-04 15:30:00,1.1014290139320528,1.101745201551949,1.1012072254862038,1.1015582593940216,438
2024-10-04 15:45:00,1.1024995539142513,1.1023111348714774,1.1016038976044553,1.1021444917357293,366
2024-10-04 16:00:00,1.1016009240885365,1.1020308675930799,1.1016772126364265,1.1018396514548878,560
2024-10-04 16:15:00,1.1015186912290589,1.1016915653536692,1.101107113846246,1.101334860394337,792
2024-10-04 16:30:00,1.101609446035008,1.1018354808457966,1.1012363764511817,1.1014093295713996,555
2024-10-04 16:45:00,1.1007874569672487,1.1010928048971889,1.1001442683214204,1.100921581009064,459
2024-10-04 17:00:00,1.1016960901994317,1.1016673038113503,1.1012537238049431,1.101417597139419,167
2024-10-04 17:15:00,1.101236523101067,1.101427957070903,1.101168991202366,1.1012865324039869,962
2024-10-04 17:30:00,1.1016539677455042,1.1017618959329325,1.1011525555490158,1.1015962290196482,511
2024-10-04 17:45:00,1.101077326651489,1.1012151418290614,1.100970254307801,1.1010252622837349,590
2024-10-04 18:00:00,1.1016756972803696,1.101763435934919,1.101697966073912,1.1017025590286638,932
2024-10-04 18:15:00,1.1023754248987083,1.1026679864785756,1.102039475794196,1.1022132632440764,148
2024-10-04 18:30:00,1.1015552194734892,1.1018607732897778,1.1013606476188547,1.1013965217293789,786
2024-10-04 18:45:00,1.1013060592860413,1.1021945289826176,1.1013638449984244,1.101655765680689,663
2024-10-04 19:00:00,1.1020648578801027,1.1019878264386724,1.1014450183810276,1.101803989831527,201
2024-10-04 19:15:00,1.1009298172181534,1.1013786260837415,1.1012147567438526,1.1012623156157606,315
2024-10-04 19:30:00,1.1017854893495092,1.1016647397258583,1.1015707887467878,1.1015789801086409,537
2024-10-04 19:45:00,1.101702579111524,1.1015775751211545,1.1011972576964364,1.1014772380841584,799
2024-10-04 20:00:00,1.1013055946630312,1.1017213512308761,1.1013908032737167,1.1015237879490742,668
2024-10-04 20:15:00,1.101010290166313,1.1016955143855338,1.100827012209696,1.101092453023904,658
2024-10-04 20:30:00,1.1012740800852963,1.1015483051872417,1.1014433372010164,1.1014952210189934,258
2024-10-04 20:45:00,1.101692988887461,1.10197546226688,1.1012224605494758,1.1017359730935186,588
2024-10-04 21:00:00,1.1021549469109884,1.1026303495362297,1.1018049834249461,1.1022165537678255,785
2024-10-04 21:15:00,1.1021305574994564,1.102193904404985,1.1014905569736395,1.1019746253930025,341
2024-10-04 21:30:00,1.102837650973972,1.10258552731661,1.1021342381264998,1.102575589224748,893
2024-10-04 21:45:00,1.101398468992738,1.1016576995896354,1.1010565351274346,1.1011193322305801,852
2024-10-04 22:00:00,1.1018307407411008,1.1020984577361275,1.1017424525248185,1.1019431743464165,981
2024-10-04 22:15:00,1.1015608486722084,1.101669829432449,1.1012907216407386,1.1016026930469573,104
2024-10-04 22:30:00,1.102273243888285,1.102614858395551,1.1024282468648081,1.1026099315267293,695
2024-10-04 22:45:00,1.1009537149201756,1.1014714069155092,1.1005670860194108,1.1011148889334748,919
2024-10-04 23:00:00,1.1012961554977136,1.1018612648988562,1.1008998074096923,1.1011031851710942,460
2024-10-04 23:15:00,1.1015504743502043,1.1013866184173706,1.101080984363051,1.1012273577854945,558
2024-10-04 23:30:00,1.1002222444877177,1.1006159460948493,1.099821921798114,1.1004691142620937,347
2024-10-04 23:45:00,1.1011536997776097,1.101585440892561,1.1010904781525392,1.1012721926294402,665
2024-10-05 00:00:00,1.1011542306741442,1.1013640792724237,1.1009368832139332,1.101159511825536,772
2024-10-05 00:15:00,1.101674315297347,1.1021722952633037,1.101528495291461,1.101618283065583,521
2024-10-05 00:30:00,1.1015560514722813,1.1018931506318634,1.1013274497894459,1.1017179721762655,837
2024-10-05 00:45:00,1.1025739998329096,1.102596975251253,1.1020207342649988,1.1024891876240168,114
2024-10-05 01:00:00,1.10193555427012,1.1022075185887417,1.1020207208948143,1.102030322139534,835
2024-10-05 01:15:00,1.1012677759544662,1.1016032774828166,1.1010446410475379,1.1012706664086418,672
2024-10-05 01:30:00,1.101223175766432,1.1013600635711902,1.1009759272739494,1.101113918916831,221
2024-10-05 01:45:00,1.1018143783082526,1.1019652760636227,1.1016097792433648,1.1018130938542905,376
2024-10-05 02:00:00,1.1008237485029537,1.1012310280879358,1.100307009506801,1.100911025681059,657
2024-10-05 02:15:00,1.1024689577227433,1.102841668360662,1.1024499190842036,1.1024908796835284,552
2024-10-05 02:30:00,1.102151205785153,1.1025835260743053,1.1020592819116004,1.102168878376994,489
2024-10-05 02:45:00,1.1012745763006366,1.10154319147289,1.1012931744148535,1.101348578506613,393
2024-10-05 03:00:00,1.1006788478716185,1.1007807425082472,1.1003264691972932,1.100730607084152,673
2024-10-05 03:15:00,1.102587847985913,1.102312132657742,1.101976634340259,1.1022681185518122,697
2024-10-05 03:30:00,1.1016501043477238,1.101899873148088,1.101177796285752,1.1015379204581355,545
2024-10-05 03:45:00,1.1021590104891745,1.1024631872540764,1.102021038269089,1.1022181065527803,309
2024-10-05 04:00:00,1.1009453834643308,1.1009165945760904,1.100491919288624,1.1008059925834286,689
2024-10-05 04:15:00,1.1012407630194296,1.101425528561079,1.1011465310916226,1.1013075269173809,813
2024-10-05 04:30:00,1.1018484692222663,1.1016224677416293,1.10125813304835,1.101613844294749,401
2024-10-05 04:45:00,1.101712649196244,1.1020222563165865,1.1014230347646048,1.1016387207578042,322
2024-10-05 05:00:00,1.1013727453124136,1.1014515354616206,1.1010953914354729,1.1013942057412145,833
2024-10-05 05:15:00,1.1020242148443218,1.1019486024236067,1.101707632932589,1.1019346714591598,102
2024-10-05 05:30:00,1.1007792690639133,1.1015014011366209,1.1006669010943044,1.101093444294327,617
2024-10-05 05:45:00,1.1013347192887575,1.1017839488523475,1.1011096726869527,1.1015600727825394,192
2024-10-05 06:00:00,1.1014566333556586,1.1018890636112806,1.1015986144052856,1.1016954183569383,619
2024-10-05 06:15:00,1.1019250865930965,1.1025454743911354,1.1018212480692071,1.1018964979741437,527
2024-10-05 06:30:00,1.102345597012088,1.1020914274826767,1.1016006357696362,1.1019990940121909,592
2024-10-05 06:45:00,1.101531233572498,1.1011507186415588,1.1009181045404393,1.1010849735432595,334
2024-10-05 07:00:00,1.101011855740131,1.1009590606249562,1.1007474791882184,1.1008842455198429,719
2024-10-05 07:15:00,1.1023943179271807,1.1027673850161208,1.1016446483287214,1.1022941490321918,260
2024-10-05 07:30:00,1.101465264096434,1.1018540643029806,1.1016324201741505,1.1018254756432646,820
2024-10-05 07:45:00,1.1011805486250816,1.1013727898427594,1.101010731346604,1.1012890833850284,851
2024-10-05 08:00:00,1.1022853539067186,1.102625279610015,1.1024258067196309,1.1024429106571,430
2024-10-05 08:15:00,1.101605010482867,1.1017851627394641,1.1016486023188583,1.1017291800025173,432
2024-10-05 08:30:00,1.1022313705297178,1.1023989293778,1.101806458765511,1.1022649992934348,149
2024-10-05 08:45:00,1.1016186998426007,1.1017713449560096,1.1015607672312533,1.10171311795814,622
2024-10-05 09:00:00,1.102317880733833,1.103035830220866,1.1025522518721933,1.1027137406959082,962
2024-10-05 09:15:00,1.1027146272219441,1.102872999760544,1.1022432929695278,1.1025650451707207,767
2024-10-05 09:30:00,1.101352352086144,1.101606791593536,1.101457414872429,1.1015669006912918,591
2024-10-05 09:45:00,1.1022290256298626,1.102391212501522,1.1019294133568387,1.1021811762570404,681
2024-10-05 10:00:00,1.102436903306338,1.1023806007610655,1.1017086440141817,1.102022086772388,780
2024-10-05 10:15:00,1.1022038456740761,1.1028446786638286,1.1017978156155808,1.1023877225923935,371
2024-10-05 10:30:00,1.1007188955948202,1.1013926296535508,1.1006080909603873,1.1012249530993694,679
2024-10-05 10:45:00,1.1019972477313147,1.10216761213821,1.1017234860659741,1.1020544485756907,966
2024-10-05 11:00:00,1.1024648350321482,1.1027143003139188,1.1021782670180726,1.1022446431051485,351
2024-10-05 11:15:00,1.1012317386253883,1.100859794212866,1.1007570251445775,1.1008400691345441,659
2024-10-05 11:30:00,1.1008859077185644,1.101298377495463,1.1010395956281123,1.101131817637455,795
2024-10-05 11:45:00,1.100807178665587,1.1012721859417718,1.100463117657178,1.1007078388209397,931
2024-10-05 12:00:00,1.1015036974172736,1.1020311636787545,1.1013386174621216,1.1015967595086296,798
2024-10-05 12:15:00,1.102073052398921,1.1027538838567679,1.1019193188382113,1.102094242069782,189
2024-10-05 12:30:00,1.1030195261533675,1.10262266181898,1.1024405209698283,1.1024906574839641,545
2024-10-05 12:45:00,1.1014799402984787,1.1019311506314635,1.1016957603790114,1.1017805343641578,431
2024-10-05 13:00:00,1.1026125506950646,1.102868172607905,1.1024871954249107,1.1025618027627657,238
2024-10-05 13:15:00,1.1011549909112577,1.1012739592110945,1.1005792486040986,1.1010614522769047,456
2024-10-05 13:30:00,1.1011209770673545,1.100976960016498,1.1007565273168751,1.1009038198023666,700
2024-10-05 13:45:00,1.101751341819322,1.101900968777849,1.101511281852813,1.101731745188628,373
2024-10-05 14:00:00,1.1020171698864787,1.1023396510981793,1.1017566953979778,1.101955559778578,118
2024-10-05 14:15:00,1.101672857982609,1.1020129248945774,1.1013991455388477,1.1017511876960933,410
2024-10-05 14:30:00,1.1007916474244015,1.1009328823895401,1.1006835155685415,1.1007378220361526,969
2024-10-05 14:45:00,1.1016623526273486,1.1017607438415817,1.1013419414980612,1.101730991082448,985
2024-10-05 15:00:00,1.1012516387459554,1.1016813154667986,1.1010074179824585,1.1011273243679842,253
2024-10-05 15:15:00,1.102044481341475,1.1024394288385815,1.1019229963405461,1.1021184034086837,489
2024-10-05 15:30:00,1.1020462943521296,1.1024285318246265,1.1018122892688242,1.1019708742733492,359
2024-10-05 15:45:00,1.1013157907104323,1.1015292156941336,1.1011457340675426,1.1013216432731692,719
2024-10-05 16:00:00,1.101763867773851,1.1015523335286033,1.1011671728022665,1.1015386577236965,982
2024-10-05 16:15:00,1.101259713692735,1.1013429942722492,1.1012636109644316,1.1012699924374525,896
2024-10-05 16:30:00,1.1014176611721511,1.1018446384831493,1.1016796177620127,1.1017722676657924,670
2024-10-05 16:45:00,1.1025375706908545,1.102390803009666,1.1017745219073212,1.1022851863907117,224
2024-10-05 17:00:00,1.101137613763153,1.1016942220505825,1.1012465342694788,1.1013187602233254,453
2024-10-05 17:15:00,1.1019369012525544,1.1025007839015062,1.10128714958603,1.102067654520284,372
2024-10-05 17:30:00,1.1014353782105624,1.101579155822889,1.1013848575756817,1.1015545104693711,718
2024-10-05 17:45:00,1.1017020984970924,1.1017623996279347,1.1008989820507113,1.1014272108784582,910
2024-10-05 18:00:00,1.1013470052878485,1.1018769577345575,1.1015481376443128,1.1017741401306442,344
2024-10-05 18:15:00,1.1019415918721758,1.1014510681311898,1.101199694649979,1.1013140421654437,947
2024-10-05 18:30:00,1.101770058051825,1.1017297768740815,1.1011719208637871,1.101558846690012,549
2024-10-05 18:45:00,1.101285388195249,1.1013750529804283,1.101038786007042,1.1012407404124231,346
2024-10-05 19:00:00,1.1028150711410847,1.1030188667691683,1.1027845131460128,1.102826049941208,619
2024-10-05 19:15:00,1.1019224379817392,1.1022640729258073,1.1014980376958807,1.1018653271667675,240
2024-10-05 19:30:00,1.1016060651384934,1.1015607970037278,1.1014391336756315,1.1015018406528174,461
2024-10-05 19:45:00,1.102091744495403,1.1021754025054895,1.1017075452419502,1.101962701378213,107
2024-10-05 20:00:00,1.1019146763072334,1.1018304761223188,1.1016293983790912,1.1018035554140326,577
2024-10-05 20:15:00,1.1017711587913943,1.102185277819778,1.1015766691338171,1.1017532426551433,451
2024-10-05 20:30:00,1.1021353511369023,1.1023777365115814,1.1016738474696584,1.1021748188209637,594
2024-10-05 20:45:00,1.102220242685267,1.102790779471871,1.102132095883051,1.1022504973419978,705
2024-10-05 21:00:00,1.1015715192731304,1.1016225483143942,1.1012517360105905,1.101610500929201,932
2024-10-05 21:15:00,1.1018186044180893,1.1020210829293513,1.10145846959825,1.1015918503987159,526
2024-10-05 21:30:00,1.1018649530309506,1.1017846730109677,1.1013872522405008,1.1017462416864945,138
2024-10-05 21:45:00,1.1001487372418015,1.1009411304659769,1.1005538800974386,1.1007368149687344,692
2024-10-05 22:00:00,1.1012653681913411,1.1013863811007318,1.1010939828860333,1.1011341880360352,286
2024-10-05 22:15:00,1.1026181759558324,1.1027750159106795,1.10257482225847,1.1025792287168887,695
2024-10-05 22:30:00,1.1027185417046599,1.1028561384859135,1.1024868139620245,1.1027222834559491,699
2024-10-05 22:45:00,1.1017015859048345,1.102346151814736,1.1015848054652992,1.1017792895954523,853
2024-10-05 23:00:00,1.1024209166567878,1.1023317860085653,1.1021598096682084,1.1021960941127906,953
2024-10-05 23:15:00,1.102256954016991,1.1027946125225552,1.1019415889913944,1.1020674487245665,192
2024-10-05 23:30:00,1.1033006965339898,1.1039304429146002,1.103189024414214,1.1034552720675546,185
2024-10-05 23:45:00,1.102561037592501,1.1027077515319195,1.102348389644979,1.102479627135076,143
2024-10-06 00:00:00,1.1016655575527425,1.1020956289472459,1.1016431744923023,1.1018598888996507,236
2024-10-06 00:15:00,1.101174161858165,1.1015777227596582,1.101338235545495,1.1014500854911227,520
2024-10-06 00:30:00,1.1010032971224084,1.1014187334102652,1.1006105514119564,1.1011286405673264,173
2024-10-06 00:45:00,1.1022100822558973,1.1020519169682634,1.1019177127057365,1.1020376035614208,647
2024-10-06 01:00:00,1.1017523293959524,1.1015627851486043,1.1014942989691514,1.101561704386877,712
2024-10-06 01:15:00,1.1013353780047719,1.1015802703275102,1.1009529836711904,1.1012327609207524,611
2024-10-06 01:30:00,1.1017696285068317,1.1020756288399922,1.1011990996295822,1.1016246093494622,255
2024-10-06 01:45:00,1.1015143654632311,1.1016743384929808,1.1008828871622138,1.101411129805808,354
2024-10-06 02:00:00,1.1026711863221392,1.1028657718933326,1.1023417857468127,1.1027994826411838,270
2024-10-06 02:15:00,1.1024871242270888,1.1024088054698524,1.1020219644871259,1.102400739718154,827
2024-10-06 02:30:00,1.1021200234400987,1.1020224563774375,1.1017943840912854,1.1019599415350532,269
2024-10-06 02:45:00,1.1028587662071512,1.1033204284017157,1.101940448155488,1.1027079079411886,863
2024-10-06 03:00:00,1.1022484107158943,1.1020847812563555,1.1018413537620022,1.1020106280415993,971
2024-10-06 03:15:00,1.1016869705725838,1.101749905077543,1.1014899444121844,1.1015453098031436,421
2024-10-06 03:30:00,1.1028118115999828,1.103042007961443,1.102278888972704,1.1027415219584744,666
2024-10-06 03:45:00,1.1024674530053773,1.1023377530455798,1.1016515950912664,1.1022534229577141,555
2024-10-06 04:00:00,1.1014640486228908,1.1020086588327955,1.1008509018017496,1.1014693528747406,702
2024-10-06 04:15:00,1.1017204396986486,1.1020890674872743,1.1015343047597161,1.101896814628894,889
2024-10-06 04:30:00,1.1015255694644868,1.1017295365542104,1.101250964099532,1.1015581828572756,712
2024-10-06 04:45:00,1.1011596196055564,1.1014803749689246,1.1011308420497574,1.1013086001345178,254
